noise_type,noise_level,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std
symmetric,0.0,0.9377777777777778,0.004132807096609968,0.9352360312458934,0.0047574625879267885,0.9377017884092096,0.004179797598647578
symmetric,0.1,0.9387037037037038,0.0065567353801025486,0.9361564464230995,0.007145689864636653,0.938625522832947,0.006644175318485841
symmetric,0.2,0.9315432098765433,0.004511876991754259,0.9288423429024449,0.004933647110996253,0.9314664800965515,0.004538944577437131
symmetric,0.3,0.9245061728395061,0.00521321787417008,0.9215472792593605,0.0058565844442910325,0.924431651482861,0.005220492586548961
symmetric,0.4,0.9176543209876543,0.0020864745408834297,0.9140996466071598,0.002450397262329878,0.9174720011454477,0.0021340441644839775
