noise_type,noise_level,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9
asymmetric,0.0,0.9436869664119435,0.9707430588168078,0.9341876945246756,0.8795517005375115,0.9588244068556431,0.9193837701615646,0.9099982292893778,0.9667739013106067,0.8911234236506236,0.9780871609001792
asymmetric,0.1,0.94075808167582,0.9654960339385736,0.9269558419910501,0.8641948580005392,0.950071327202299,0.9046278640826315,0.9005251988029842,0.9583496469471177,0.885967491815137,0.9772956773982561
asymmetric,0.2,0.9235206083257907,0.9479112090039671,0.9026557918082027,0.8370617992424523,0.9237561022965306,0.8820604157147118,0.8655318084866398,0.9191126136986991,0.8485571696676775,0.9581773368239286
asymmetric,0.3,0.8974553711566203,0.9190973506335206,0.8638578070762174,0.788688682303714,0.878768310909475,0.8168865476790055,0.807133310074561,0.8804328131593229,0.8205759924417795,0.9220293012730117
asymmetric,0.4,0.8612024435550788,0.8752593656100519,0.7900727648627676,0.6901308035715178,0.8005804228243486,0.7158679694294227,0.7273861685668503,0.7891856700473848,0.6726998976317597,0.843510552085524
