model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
XGBoost_Image,symmetric,0.2,0,12960,3240,20.66358024691358,55.11771631240845,0.9317901234567901,0.9286147044283035,0.9316736080941712,0.9260273972602739,0.9388888888888889,0.9324137931034483,360,0.9777777777777777,0.9777777777777777,0.9777777777777777,360,0.9191374663072777,0.9472222222222222,0.93296853625171,360,0.8675496688741722,0.8733333333333333,0.8704318936877077,300,0.9352750809061489,0.9633333333333334,0.9490968801313628,300,0.8862745098039215,0.9416666666666667,0.9131313131313131,240,0.911660777385159,0.86,0.8850771869639794,300,0.9747191011235955,0.9638888888888889,0.9692737430167597,360,0.8954703832752613,0.8566666666666667,0.8756388415672913,300,0.9914772727272727,0.9694444444444444,0.9803370786516854,360
XGBoost_Image,symmetric,0.2,1,12960,3240,20.239197530864196,54.935149908065796,0.9373456790123457,0.9348524054760006,0.937254737295756,0.9518413597733711,0.9333333333333333,0.9424964936886395,360,0.9562841530054644,0.9722222222222222,0.9641873278236914,360,0.8976377952755905,0.95,0.9230769230769231,360,0.9151943462897526,0.8633333333333333,0.888507718696398,300,0.9477124183006536,0.9666666666666667,0.9570957095709571,300,0.9227467811158798,0.8958333333333334,0.9090909090909091,240,0.9264214046822743,0.9233333333333333,0.9248747913188647,300,0.967032967032967,0.9777777777777777,0.9723756906077348,360,0.8848684210526315,0.8966666666666666,0.890728476821192,300,0.9886039886039886,0.9638888888888889,0.9760900140646976,360
XGBoost_Image,symmetric,0.2,2,12960,3240,19.405864197530864,51.26322865486145,0.9361111111111111,0.9341209612967967,0.9360150202180708,0.9373297002724795,0.9555555555555556,0.9463548830811555,360,0.9459459459459459,0.9722222222222222,0.958904109589041,360,0.9059139784946236,0.9361111111111111,0.9207650273224044,360,0.9233449477351916,0.8833333333333333,0.9028960817717206,300,0.9475409836065574,0.9633333333333334,0.9553719008264463,300,0.9139344262295082,0.9291666666666667,0.9214876033057852,240,0.9359430604982206,0.8766666666666667,0.9053356282271945,300,0.9666666666666667,0.9666666666666667,0.9666666666666667,360,0.8885245901639345,0.9033333333333333,0.8958677685950414,300,0.9828080229226361,0.9527777777777777,0.9675599435825106,360
XGBoost_Image,symmetric,0.2,3,12960,3240,19.945987654320987,54.7743866443634,0.9188271604938272,0.9145231715525355,0.9184606003908243,0.9069148936170213,0.9472222222222222,0.9266304347826086,360,0.954177897574124,0.9833333333333333,0.9685362517099864,360,0.9142091152815014,0.9472222222222222,0.9304229195088677,360,0.8556701030927835,0.83,0.8426395939086294,300,0.9278688524590164,0.9433333333333334,0.9355371900826446,300,0.8760330578512396,0.8833333333333333,0.8796680497925311,240,0.9139784946236559,0.85,0.8808290155440415,300,0.9476584022038568,0.9555555555555556,0.9515905947441217,360,0.8694158075601375,0.8433333333333334,0.856175972927242,300,0.9885386819484241,0.9583333333333334,0.9732016925246827,360
XGBoost_Image,symmetric,0.2,4,12960,3240,19.33641975308642,54.231377601623535,0.9296296296296296,0.9266694611260957,0.929436588076708,0.9148936170212766,0.9555555555555556,0.9347826086956522,360,0.9564032697547684,0.975,0.9656121045392022,360,0.9209809264305178,0.9388888888888889,0.9298486932599724,360,0.929368029739777,0.8333333333333334,0.8787346221441125,300,0.9381107491856677,0.96,0.9489291598023064,300,0.9298245614035088,0.8833333333333333,0.905982905982906,240,0.9131944444444444,0.8766666666666667,0.8945578231292517,300,0.953168044077135,0.9611111111111111,0.9571230982019364,360,0.8452012383900929,0.91,0.8764044943820225,300,0.9857954545454546,0.9638888888888889,0.9747191011235955,360
XGBoost_Image,symmetric,0.3,0,12960,3240,30.10030864197531,58.63203740119934,0.928395061728395,0.9255335195259944,0.9282870830599478,0.9256198347107438,0.9333333333333333,0.9294605809128631,360,0.9722222222222222,0.9722222222222222,0.9722222222222222,360,0.9083557951482479,0.9361111111111111,0.9220246238030095,360,0.8614864864864865,0.85,0.8557046979865772,300,0.944078947368421,0.9566666666666667,0.9503311258278145,300,0.9393939393939394,0.9041666666666667,0.921443736730361,240,0.8790849673202614,0.8966666666666666,0.8877887788778878,300,0.9665738161559888,0.9638888888888889,0.9652294853963839,360,0.8827586206896552,0.8533333333333334,0.8677966101694915,300,0.9833333333333333,0.9833333333333333,0.9833333333333333,360
XGBoost_Image,symmetric,0.3,1,12960,3240,29.390432098765434,54.97496700286865,0.9256172839506173,0.9225299739037783,0.9255141806727044,0.925414364640884,0.9305555555555556,0.9279778393351801,360,0.9640883977900553,0.9694444444444444,0.9667590027700831,360,0.9037433155080213,0.9388888888888889,0.9209809264305178,360,0.8865248226950354,0.8333333333333334,0.8591065292096219,300,0.96,0.96,0.96,300,0.920704845814978,0.8708333333333333,0.8950749464668094,240,0.9063545150501672,0.9033333333333333,0.9048414023372288,300,0.9487870619946092,0.9777777777777777,0.9630642954856361,360,0.8407643312101911,0.88,0.8599348534201955,300,0.9828080229226361,0.9527777777777777,0.9675599435825106,360
XGBoost_Image,symmetric,0.3,2,12960,3240,29.791666666666668,55.11601686477661,0.9302469135802469,0.9281122802478553,0.9300787662812424,0.927027027027027,0.9527777777777777,0.9397260273972603,360,0.940379403794038,0.9638888888888889,0.9519890260631001,360,0.9046321525885559,0.9222222222222223,0.9133425034387895,360,0.9047619047619048,0.8866666666666667,0.8956228956228957,300,0.9531772575250836,0.95,0.9515859766277128,300,0.892,0.9291666666666667,0.9102040816326531,240,0.9166666666666666,0.88,0.8979591836734694,300,0.9456521739130435,0.9666666666666667,0.9560439560439561,360,0.925531914893617,0.87,0.8969072164948454,300,0.9773371104815864,0.9583333333333334,0.967741935483871,360
XGBoost_Image,symmetric,0.3,3,12960,3240,29.28240740740741,58.11272144317627,0.9262345679012346,0.9221621317665882,0.9258252717368058,0.9193548387096774,0.95,0.9344262295081968,360,0.9752747252747253,0.9861111111111112,0.9806629834254144,360,0.9146666666666666,0.9527777777777777,0.9333333333333333,360,0.8714285714285714,0.8133333333333334,0.8413793103448276,300,0.9315960912052117,0.9533333333333334,0.942339373970346,300,0.8934426229508197,0.9083333333333333,0.9008264462809917,240,0.9110320284697508,0.8533333333333334,0.8812392426850258,300,0.9538043478260869,0.975,0.9642857142857143,360,0.867109634551495,0.87,0.8685524126455907,300,0.9913793103448276,0.9583333333333334,0.9745762711864406,360
XGBoost_Image,symmetric,0.3,4,12960,3240,30.277777777777775,58.412768602371216,0.9185185185185185,0.9152125464817832,0.9181360099788597,0.903485254691689,0.9361111111111111,0.9195088676671214,360,0.9408602150537635,0.9722222222222222,0.9562841530054644,360,0.8923884514435696,0.9444444444444444,0.9176788124156545,360,0.8836363636363637,0.81,0.8452173913043478,300,0.9496644295302014,0.9433333333333334,0.9464882943143813,300,0.9279279279279279,0.8583333333333333,0.8917748917748918,240,0.910958904109589,0.8866666666666667,0.8986486486486487,300,0.9333333333333333,0.9722222222222222,0.9523809523809523,360,0.8524590163934426,0.8666666666666667,0.859504132231405,300,0.9827089337175793,0.9472222222222222,0.9646393210749646,360
