model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,ram_gb,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
Stacking_Image,symmetric,0.2,0,12960,3240,20.66358024691358,1402.1694447994232,1.588420608,0.9299382716049382,0.9271788857051779,0.9299510207045382,0.919889502762431,0.925,0.9224376731301939,360,0.9719887955182073,0.9638888888888889,0.9679218967921897,360,0.9237057220708447,0.9416666666666667,0.9325997248968363,360,0.8478964401294499,0.8733333333333333,0.8604269293924466,300,0.9475409836065574,0.9633333333333334,0.9553719008264463,300,0.902834008097166,0.9291666666666667,0.9158110882956879,240,0.9222614840989399,0.87,0.8953687821612349,300,0.9694444444444444,0.9694444444444444,0.9694444444444444,360,0.8779661016949153,0.8633333333333333,0.8705882352941177,300,0.9887323943661972,0.975,0.9818181818181818,360
Stacking_Image,symmetric,0.2,1,12960,3240,20.239197530864196,1403.7998614311218,1.48000768,0.9342592592592592,0.9314954716599948,0.9341744506263354,0.9439775910364145,0.9361111111111111,0.9400278940027894,360,0.9536784741144414,0.9722222222222222,0.9628610729023384,360,0.9032258064516129,0.9333333333333333,0.9180327868852459,360,0.9100719424460432,0.8433333333333334,0.8754325259515571,300,0.959731543624161,0.9533333333333334,0.9565217391304348,300,0.9071729957805907,0.8958333333333334,0.9014675052410901,240,0.9144736842105263,0.9266666666666666,0.9205298013245033,300,0.9673024523160763,0.9861111111111112,0.9766162310866575,360,0.8717948717948718,0.9066666666666666,0.8888888888888888,300,0.9913793103448276,0.9583333333333334,0.9745762711864406,360
Stacking_Image,symmetric,0.2,2,12960,3240,19.405864197530864,1395.1139192581177,1.417117696,0.9376543209876543,0.9356126264930159,0.9376024076985381,0.9349593495934959,0.9583333333333334,0.9465020576131687,360,0.9456521739130435,0.9666666666666667,0.9560439560439561,360,0.9180327868852459,0.9333333333333333,0.9256198347107438,360,0.9333333333333333,0.8866666666666667,0.9094017094017094,300,0.959866220735786,0.9566666666666667,0.9582637729549248,300,0.9020408163265307,0.9208333333333333,0.911340206185567,240,0.9397163120567376,0.8833333333333333,0.9106529209621993,300,0.9614325068870524,0.9694444444444444,0.9654218533886584,360,0.8878205128205128,0.9233333333333333,0.9052287581699346,300,0.98005698005698,0.9555555555555556,0.9676511954992968,360
Stacking_Image,symmetric,0.2,3,12960,3240,19.945987654320987,1408.8772978782654,1.531703296,0.9259259259259259,0.9225527884612899,0.9257680858041113,0.9164420485175202,0.9444444444444444,0.9302325581395349,360,0.9566395663956639,0.9805555555555555,0.9684499314128944,360,0.931129476584022,0.9388888888888889,0.9349930843706777,360,0.8653198653198653,0.8566666666666667,0.8609715242881072,300,0.922077922077922,0.9466666666666667,0.9342105263157895,300,0.9,0.9,0.9,240,0.9027777777777778,0.8666666666666667,0.8843537414965986,300,0.958217270194986,0.9555555555555556,0.9568845618915159,360,0.891156462585034,0.8733333333333333,0.8821548821548821,300,0.9857549857549858,0.9611111111111111,0.9732770745428974,360
Stacking_Image,symmetric,0.2,4,12960,3240,19.33641975308642,1351.7966010570526,1.634320384,0.9299382716049382,0.9273719421927467,0.9298364356492346,0.9162162162162162,0.9416666666666667,0.9287671232876712,360,0.9616438356164384,0.975,0.9682758620689655,360,0.9042553191489362,0.9444444444444444,0.9239130434782609,360,0.9090909090909091,0.8333333333333334,0.8695652173913043,300,0.959731543624161,0.9533333333333334,0.9565217391304348,300,0.9230769230769231,0.9,0.9113924050632911,240,0.898989898989899,0.89,0.8944723618090452,300,0.952513966480447,0.9472222222222222,0.9498607242339833,360,0.8666666666666667,0.91,0.8878048780487805,300,0.9943181818181818,0.9722222222222222,0.9831460674157303,360
Stacking_Image,symmetric,0.3,0,12960,3240,30.10030864197531,1482.3821711540222,1.522507776,0.9265432098765433,0.9239109029234074,0.9265891809427564,0.9323943661971831,0.9194444444444444,0.9258741258741259,360,0.9748603351955307,0.9694444444444444,0.9721448467966574,360,0.9081081081081082,0.9333333333333333,0.9205479452054794,360,0.8459016393442623,0.86,0.8528925619834711,300,0.9628378378378378,0.95,0.9563758389261745,300,0.9246861924686193,0.9208333333333333,0.9227557411273486,240,0.8786885245901639,0.8933333333333333,0.8859504132231405,300,0.9668508287292817,0.9722222222222222,0.9695290858725761,360,0.8698630136986302,0.8466666666666667,0.8581081081081081,300,0.9776536312849162,0.9722222222222222,0.9749303621169917,360
Stacking_Image,symmetric,0.3,1,12960,3240,29.390432098765434,1474.473731994629,1.512525824,0.9212962962962963,0.9180162363289337,0.9212701448749933,0.9430199430199431,0.9194444444444444,0.9310829817158931,360,0.9611111111111111,0.9611111111111111,0.9611111111111111,360,0.8848167539267016,0.9388888888888889,0.9110512129380054,360,0.8586206896551725,0.83,0.8440677966101695,300,0.9659863945578231,0.9466666666666667,0.9562289562289562,300,0.9155555555555556,0.8583333333333333,0.886021505376344,240,0.8846153846153846,0.92,0.9019607843137255,300,0.958904109589041,0.9722222222222222,0.9655172413793104,360,0.8496732026143791,0.8666666666666667,0.858085808580858,300,0.971830985915493,0.9583333333333334,0.965034965034965,360
Stacking_Image,symmetric,0.3,2,12960,3240,29.791666666666668,1480.4732422828674,1.623740416,0.9311728395061728,0.9289276339992487,0.931089739831247,0.9326145552560647,0.9611111111111111,0.9466484268125855,360,0.9459459459459459,0.9722222222222222,0.958904109589041,360,0.9088397790055248,0.9138888888888889,0.9113573407202216,360,0.902027027027027,0.89,0.8959731543624161,300,0.9523809523809523,0.9333333333333333,0.9427609427609428,300,0.8888888888888888,0.9333333333333333,0.9105691056910569,240,0.9195804195804196,0.8766666666666667,0.8976109215017065,300,0.9532967032967034,0.9638888888888889,0.9585635359116023,360,0.9054054054054054,0.8933333333333333,0.8993288590604027,300,0.9828080229226361,0.9527777777777777,0.9675599435825106,360
Stacking_Image,symmetric,0.3,3,12960,3240,29.28240740740741,1475.8958222866058,1.586802688,0.9175925925925926,0.9136777544829989,0.9174784907704019,0.9173553719008265,0.925,0.921161825726141,360,0.9645776566757494,0.9833333333333333,0.9738651994497937,360,0.9153005464480874,0.9305555555555556,0.9228650137741047,360,0.8664383561643836,0.8433333333333334,0.8547297297297297,300,0.9355932203389831,0.92,0.9277310924369748,300,0.868,0.9041666666666667,0.8857142857142857,240,0.8815331010452961,0.8433333333333334,0.8620102214650767,300,0.94579945799458,0.9694444444444444,0.9574759945130316,360,0.8552631578947368,0.8666666666666667,0.8609271523178808,300,0.9884726224783862,0.9527777777777777,0.9702970297029703,360
Stacking_Image,symmetric,0.3,4,12960,3240,30.277777777777775,1489.5385689735413,1.665200128,0.9259259259259259,0.9232038685622138,0.9257307009949061,0.9164420485175202,0.9444444444444444,0.9302325581395349,360,0.9405405405405406,0.9666666666666667,0.9534246575342465,360,0.9069148936170213,0.9472222222222222,0.9266304347826086,360,0.9068100358422939,0.8433333333333334,0.8739205526770294,300,0.959731543624161,0.9533333333333334,0.9565217391304348,300,0.9330357142857143,0.8708333333333333,0.9008620689655172,240,0.9044368600682594,0.8833333333333333,0.893760539629005,300,0.9327956989247311,0.9638888888888889,0.9480874316939891,360,0.8640776699029126,0.89,0.8768472906403941,300,0.9885057471264368,0.9555555555555556,0.9717514124293786,360
