dataset,condition,noise_type,fold,actual_noise_pct,f1_RF,acc_RF,f1_XGB,acc_XGB,f1_ET,acc_ET,f1_Voting,acc_Voting,f1_PlainStack,acc_PlainStack,f1_DAS,acc_DAS,mean_pairwise_kappa,f1_best_single,stack_gap_vs_best,das_delta
isolet,asymmetric_10,asymmetric,0,10.45175086875167,0.9318791835818754,0.9316239316239316,0.9324971321016771,0.9326923076923077,0.9402403222613623,0.9401709401709402,0.9465856462553044,0.9465811965811965,0.9292452814231724,0.9294871794871795,0.9229317332047681,0.9230769230769231,0.944442001550131,0.9402403222613623,-0.010995040838189918,-0.006313548218404352
isolet,asymmetric_10,asymmetric,1,10.478481689387865,0.9286774884610361,0.9284188034188035,0.9314789072363822,0.9316239316239316,0.9403817287492067,0.9401709401709402,0.9477746165579432,0.9476495726495726,0.94035137148789,0.9401709401709402,0.9372369177087132,0.936965811965812,0.9466616637160774,0.9403817287492067,-3.035726131661587e-05,-0.003114453779176851
isolet,asymmetric_10,asymmetric,2,9.807589524318546,0.9365065136335436,0.9368983957219251,0.9321316349851126,0.932620320855615,0.9395998901966991,0.9401069518716577,0.9386741143230053,0.9390374331550803,0.9376578263411778,0.9379679144385027,0.9365704974335193,0.9368983957219251,0.9477174665637862,0.9395998901966991,-0.0019420638555213143,-0.0010873289076585024
isolet,asymmetric_10,asymmetric,3,9.941207910208446,0.9471872715963603,0.9475935828877006,0.9570727682970867,0.9572192513368984,0.9559802120425479,0.9561497326203209,0.9656283272199373,0.9657754010695188,0.9615015898066066,0.9614973262032086,0.9573073578556905,0.9572192513368984,0.9558761168210591,0.9570727682970867,0.0044288215095199535,-0.004194231950916061
isolet,asymmetric_10,asymmetric,4,10.983431320149654,0.9303879649525176,0.93048128342246,0.9251259839399297,0.9251336898395722,0.9421372488850552,0.9422459893048128,0.9379537192684066,0.9379679144385027,0.931569371667133,0.9315508021390374,0.9337278544647659,0.9336898395721925,0.9462327869144591,0.9421372488850552,-0.010567877217922184,0.0021584827976328658
isolet,asymmetric_20,asymmetric,0,20.50253942796044,0.9243758426170058,0.9241452991452992,0.9036858277463435,0.9038461538461539,0.9335697743804293,0.9337606837606838,0.9313176772266064,0.9316239316239316,0.9060974659580465,0.905982905982906,0.9058475547661964,0.905982905982906,0.9196216371055183,0.9335697743804293,-0.027472308422382796,-0.00024991119185013844
isolet,asymmetric_20,asymmetric,1,19.673883988238437,0.9284643651259287,0.9284188034188035,0.9108560911052042,0.9113247863247863,0.9357765294328259,0.9358974358974359,0.9315409345937004,0.9316239316239316,0.9108781212910324,0.9113247863247863,0.9111625679616745,0.9113247863247863,0.9362848317797209,0.9357765294328259,-0.02489840814179345,0.00028444667064209117
isolet,asymmetric_20,asymmetric,2,19.454836985569216,0.9244128124422518,0.9251336898395722,0.9037366039103809,0.9048128342245989,0.9361206063778794,0.9368983957219251,0.9264842834374476,0.9272727272727272,0.9131770621595344,0.9133689839572192,0.9211355235676909,0.9208556149732621,0.9321350999451065,0.9361206063778794,-0.02294354421834499,0.00795846140815648
isolet,asymmetric_20,asymmetric,3,20.60395510422234,0.9378209806824238,0.9379679144385027,0.9216409751992234,0.9219251336898395,0.9496434603026157,0.9497326203208556,0.9431046674990247,0.9433155080213904,0.9343562515123053,0.9347593582887701,0.9279455054632014,0.9283422459893048,0.935107718026449,0.9496434603026157,-0.015287208790310425,-0.006410746049103855
isolet,asymmetric_20,asymmetric,4,19.401389631213256,0.925851086828782,0.9262032085561497,0.9105938336440743,0.9101604278074866,0.936864525926888,0.9368983957219251,0.9229624115128909,0.9229946524064171,0.9190437818010887,0.9187165775401069,0.9151768332705384,0.9144385026737968,0.9384459939498507,0.936864525926888,-0.01782074412579926,-0.0038669485305502516
