params,mean_test_score,std_test_score,rank_test_score,mean_fit_time
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'subsample': 1.0}",0.9368197540798334,0.0024780349543855125,35,3.8715883096059165
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.9368149015372574,0.0021345848013348966,36,2.491962114969889
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.8}",0.9368104836331378,0.0018364845175134863,37,4.268785794576009
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 600, 'subsample': 0.8}",0.9366938651599063,0.001755366844960356,38,5.80760399500529
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 600, 'subsample': 1.0}",0.9366089949505244,0.0027653166467657563,39,4.426000595092773
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'subsample': 1.0}",0.9365856305504107,0.001455328045429806,40,5.366979916890462
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'subsample': 1.0}",0.93653824205869,0.001215615702574119,41,4.039121548334758
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 400, 'subsample': 1.0}",0.9365088565188651,0.0019902704514271393,42,4.371774593989055
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.9364003374213915,0.0013953808885088185,43,1.8660791714986165
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 400, 'subsample': 1.0}",0.9363734307345876,0.0028159822448993034,44,4.093961715698242
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.936359890372288,0.0028821721375641676,45,2.7009410858154297
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 600, 'subsample': 1.0}",0.9362883382137013,0.0016773412529212807,46,5.199044307072957
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1.0}",0.9362791308009034,0.002890739601302481,47,6.090883255004883
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 600, 'subsample': 1.0}",0.9362614033538756,0.0030955079391066275,48,5.198438405990601
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.936258263135774,0.0020944294474546754,49,3.3416736920674643
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1.0}",0.9362298918212321,0.002386303277099887,50,6.27475118637085
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.8}",0.9360987709109702,0.0013673043605011395,51,3.2632229328155518
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'subsample': 1.0}",0.9360654850998776,0.0019991608137401827,52,5.604888121287028
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 600, 'subsample': 1.0}",0.9360528817780587,0.0019002242979989413,53,5.205023606618245
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 600, 'subsample': 0.8}",0.9359904471416057,0.00220197775308419,54,7.5160854657491045
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.9359835999441298,0.0022166006511987403,55,2.334238290786743
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.9358836240149199,0.0016467510797208975,56,3.2856823603312173
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 600, 'subsample': 1.0}",0.9358438530703074,0.001598468850217696,57,4.763485590616862
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.9358398867986973,0.001523927093977258,58,2.394836982091268
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.9358270925817265,0.0016578838248134543,59,2.4505887826283774
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.9358219805913155,0.003321840681247736,60,2.310771385828654
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 400, 'subsample': 1.0}",0.9357227014062509,0.0019052117378190545,61,4.298289696375529
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 400, 'subsample': 1.0}",0.9357040327231925,0.0017013417963875556,62,4.000833749771118
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 400, 'subsample': 1.0}",0.9356886992702433,0.002741151393600556,63,4.620361089706421
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 400, 'subsample': 1.0}",0.9356885951274632,0.0014736843669946515,64,4.9787830511728925
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 400, 'subsample': 1.0}",0.935644047559489,0.002086009844722756,65,4.707187573115031
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1.0}",0.9356110094755881,0.0020326201007200067,66,5.155805031458537
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.9355077098644721,0.0011408860485121084,67,2.883234977722168
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 600, 'subsample': 1.0}",0.9354670119715575,0.0018457191478716177,68,6.160485744476318
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 600, 'subsample': 0.8}",0.9354387413082615,0.0023146890787792834,69,4.4311113357543945
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1.0}",0.9354312598510276,0.0022118136398858934,70,6.431078275044759
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 600, 'subsample': 1.0}",0.9354294628712779,0.0031512532794698766,71,6.327086051305135
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1.0}",0.9353378876399957,0.0012403938817545927,72,2.7158835728963218
