noise_type,noise_level,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,f1_class_7,f1_class_8,f1_class_9
symmetric,0.0,0.9436869664119435,0.9707430588168078,0.9341876945246756,0.8795517005375115,0.9588244068556431,0.9193837701615646,0.9099982292893778,0.9667739013106067,0.8911234236506236,0.9780871609001792
symmetric,0.1,0.9436200884809585,0.9735053493100347,0.9336523226259421,0.8820525469651705,0.9569948294183993,0.921813982945927,0.9093669890060404,0.969545221566276,0.8915662211253703,0.979446912786876
symmetric,0.2,0.9335934612346716,0.9647105438440688,0.9270316948683529,0.8751595812850249,0.952177935671606,0.9080022409571272,0.9010755215507164,0.963645563009052,0.8869331285113209,0.9760937580925093
symmetric,0.3,0.930999983653656,0.96388998489617,0.918490389484084,0.8643167590725632,0.9479237138966965,0.9011845413749106,0.8882585760265309,0.9598346578741019,0.8706594437415287,0.9699147425733632
symmetric,0.4,0.9257745990538861,0.9657295998023943,0.9189583997515325,0.8454971399423578,0.9417190505584386,0.8901718082631994,0.881895947990318,0.9529552301031101,0.8530349795579045,0.9652597110484573
