model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6
Voting,asymmetric,0.1,1,278885,69721,10.013804973376123,200.29320883750916,0.9450380803488189,0.9097799286188586,0.9450313386656831,0.9651005056110494,0.9235671295385705,0.9438771407895795,25421,0.9408260296729106,0.9662313213319214,0.9533594543607604,33996,0.911352329262777,0.9393939393939394,0.9251606978879706,4290,0.7480519480519481,0.8753799392097265,0.8067226890756303,329,0.8924930491195552,0.845478489903424,0.8683498647430117,1139,0.900976290097629,0.9299424184261037,0.9152302243211334,2084,0.9594760540319279,0.9520714865962632,0.9557594291539245,2462
Voting,asymmetric,0.1,2,278885,69721,10.05181347150259,203.1933891773224,0.9430444199021816,0.9110729380855991,0.9429944337798462,0.9603932009010854,0.9223870028716415,0.9410065013243438,25421,0.9383879468377635,0.9636721967290269,0.9508620189237824,33996,0.912858422939068,0.9498834498834499,0.9310029700708248,4290,0.7556675062972292,0.9090909090909091,0.8253094910591472,330,0.9051306873184899,0.8208955223880597,0.8609576427255985,1139,0.9128156264888042,0.9193857965451055,0.9160889313889553,2084,0.9641815910037485,0.9406745225518082,0.9522830111065406,2461
Voting,asymmetric,0.1,3,278885,69721,10.024562095487386,197.46093893051147,0.9447942513733308,0.9115162708963875,0.9447670554076557,0.9659726793943384,0.9235277919830062,0.9442735042735043,25421,0.9398724219800337,0.966496058359807,0.9529983322456674,33996,0.905884995507637,0.9400932400932401,0.9226721574010524,4290,0.7524752475247525,0.9212121212121213,0.8283378746594006,330,0.9158512720156555,0.8217734855136084,0.8662656177695511,1139,0.900422733677783,0.9198656429942419,0.910040351293615,2084,0.9579763361893104,0.954083705810646,0.9560260586319218,2461
Voting,asymmetric,0.1,4,278885,69721,9.96503935313839,197.47040486335754,0.9426428192366719,0.9092316824633428,0.9425988904525583,0.9618969410798603,0.9215971675845791,0.9413159216474134,25420,0.9382443884562529,0.9639663489822332,0.9509314607393651,33996,0.9044543429844099,0.9463994406898159,0.9249516000455529,4291,0.7771739130434783,0.8666666666666667,0.8194842406876791,330,0.9007561436672968,0.8366988586479368,0.867546654528903,1139,0.9062797335870599,0.9141074856046065,0.9101767797419972,2084,0.9582644628099174,0.942299878098334,0.9502151198524893,2461
Voting,asymmetric,0.2,0,278884,69722,20.01082887508785,200.5532727241516,0.9154642723960873,0.8447702760424726,0.9164287170789053,0.9644737405298976,0.8863931395303096,0.9237864873729091,25421,0.912787571804522,0.9488469231674315,0.9304680175957308,33996,0.76969574853919,0.8902353763691447,0.8255889345148044,4291,0.46677471636953,0.8727272727272727,0.6082365364308342,330,0.8900100908173562,0.7743634767339772,0.828169014084507,1139,0.8696682464454977,0.8805182341650671,0.8750596089651884,2084,0.9461308251389483,0.8992279561154003,0.9220833333333334,2461
Voting,asymmetric,0.2,1,278885,69721,20.00501999031859,202.96334505081177,0.919421695041666,0.8529996045200766,0.9203082709633053,0.9654878568385172,0.8913890090869754,0.9269599721830194,25421,0.918131149405676,0.9497293799270502,0.9336629941297244,33996,0.7804130034757718,0.8897435897435897,0.8314998366191046,4290,0.48299319727891155,0.8632218844984803,0.6194111232279171,329,0.8989310009718173,0.8121158911325724,0.8533210332103321,1139,0.8633161108501644,0.8819577735124761,0.8725373842867316,2084,0.9362745098039216,0.9309504467912266,0.9336048879837067,2462
Voting,asymmetric,0.2,2,278885,69721,19.986015741255354,206.89313316345215,0.9166248332640095,0.8532739167403053,0.9174393998445908,0.9601021928890782,0.8869832028637741,0.9220954484112379,25421,0.9136352037199807,0.9478468055065302,0.9304266223922616,33996,0.7912110583866309,0.8939393939393939,0.8394440188245594,4290,0.4784,0.906060606060606,0.6261780104712041,330,0.8928220255653884,0.797190517998244,0.8423005565862709,1139,0.884854276158624,0.8886756238003839,0.8867608331338281,2084,0.9404612159329141,0.9114181227143437,0.9257119273627734,2461
Voting,asymmetric,0.2,3,278885,69721,19.961991501873534,204.63729977607727,0.9176718635705168,0.8511925792717371,0.9185130585111572,0.9646078221842274,0.8877306164194957,0.9245739101933792,25421,0.9147791619479049,0.9504059301094246,0.9322522938426915,33996,0.7848621966269025,0.8895104895104895,0.833916083916084,4290,0.4806451612903226,0.9030303030303031,0.6273684210526316,330,0.8953140578265204,0.7884108867427568,0.838468720821662,1139,0.8718557190317988,0.8814779270633397,0.8766404199475065,2084,0.9341342170671085,0.9162941893539212,0.9251282051282051,2461
Voting,asymmetric,0.2,4,278885,69721,20.058805600874912,202.2933795452118,0.9145164297700836,0.8434173113800092,0.9155946295882939,0.9614893073187356,0.8878835562549174,0.9232216631897574,25420,0.9137490053427305,0.9457877397340864,0.9294923681776133,33996,0.7670454545454546,0.8809135399673735,0.8200455580865603,4291,0.4506172839506173,0.8848484848484849,0.5971370143149284,330,0.8854581673306773,0.7805092186128183,0.8296780214652356,1139,0.876361913784936,0.8877159309021113,0.8820023837902264,2084,0.940456081081081,0.9049167005282406,0.9223441706357424,2461
Voting,asymmetric,0.3,0,278884,69722,30.056224093171352,205.8287808895111,0.8505923524855856,0.7373840220861388,0.858193415925497,0.9631302424186561,0.8220762361826837,0.8870307094802521,25421,0.866900825266284,0.8929874102835628,0.8797507788161993,33996,0.5009316770186335,0.7518061058028431,0.6012487186655484,4291,0.2254335260115607,0.8272727272727273,0.35431537962362103,330,0.8568353067814855,0.6988586479367866,0.769825918762089,1139,0.8204747774480712,0.7960652591170825,0.8080857282026302,2084,0.8718268830628381,0.851279967492889,0.8614309210526315,2461
