model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
Voting_Image,symmetric,0.4,0,12960,3240,39.513888888888886,112.87750577926636,0.9206790123456791,0.9169414172376509,0.9204123142559761,0.9105691056910569,0.9333333333333333,0.9218106995884774,360,0.9694444444444444,0.9694444444444444,0.9694444444444444,360,0.9175531914893617,0.9583333333333334,0.9375,360,0.8464052287581699,0.8633333333333333,0.8547854785478548,300,0.9337748344370861,0.94,0.9368770764119602,300,0.9,0.9,0.9,240,0.8907849829351536,0.87,0.8802698145025295,300,0.9455040871934605,0.9638888888888889,0.9546079779917469,360,0.8772563176895307,0.81,0.8422876949740035,300,0.9857142857142858,0.9583333333333334,0.971830985915493,360
Voting_Image,symmetric,0.4,1,12960,3240,40.08487654320987,108.75886964797974,0.9243827160493827,0.9216537862056893,0.9243513177166826,0.9205479452054794,0.9333333333333333,0.926896551724138,360,0.9555555555555556,0.9555555555555556,0.9555555555555556,360,0.8779220779220779,0.9388888888888889,0.9073825503355705,360,0.9039145907473309,0.8466666666666667,0.8743545611015491,300,0.9695945945945946,0.9566666666666667,0.9630872483221476,300,0.8870292887029289,0.8833333333333333,0.8851774530271399,240,0.9233449477351916,0.8833333333333333,0.9028960817717206,300,0.9539295392953929,0.9777777777777777,0.9657064471879286,360,0.86084142394822,0.8866666666666667,0.8735632183908046,300,0.9770773638968482,0.9472222222222222,0.9619181946403385,360
Voting_Image,symmetric,0.4,2,12960,3240,39.41358024691358,111.91397500038147,0.9302469135802469,0.9279017515735571,0.9301714735771555,0.9262295081967213,0.9416666666666667,0.9338842975206612,360,0.9459459459459459,0.9722222222222222,0.958904109589041,360,0.9064171122994652,0.9416666666666667,0.9237057220708447,360,0.9244604316546763,0.8566666666666667,0.889273356401384,300,0.9466666666666667,0.9466666666666667,0.9466666666666667,300,0.8858267716535433,0.9375,0.9109311740890689,240,0.9290780141843972,0.8733333333333333,0.9003436426116839,300,0.9560439560439561,0.9666666666666667,0.9613259668508287,360,0.8737864077669902,0.9,0.8866995073891626,300,0.9912536443148688,0.9444444444444444,0.9672830725462305,360
Voting_Image,symmetric,0.4,3,12960,3240,39.96141975308642,111.60888338088989,0.9169753086419753,0.9125243586878931,0.9162235593324258,0.9095744680851063,0.95,0.9293478260869565,360,0.9490616621983914,0.9833333333333333,0.965893587994543,360,0.9007832898172323,0.9583333333333334,0.9286675639300135,360,0.8581314878892734,0.8266666666666667,0.8421052631578947,300,0.910828025477707,0.9533333333333334,0.9315960912052117,300,0.9098712446351931,0.8833333333333333,0.8964059196617337,240,0.9067164179104478,0.81,0.8556338028169014,300,0.9405405405405406,0.9666666666666667,0.9534246575342465,360,0.8741258741258742,0.8333333333333334,0.8532423208191127,300,0.985632183908046,0.9527777777777777,0.9689265536723164,360
Voting_Image,symmetric,0.4,4,12960,3240,40.223765432098766,111.86759042739868,0.9197530864197531,0.9167659698313472,0.919366664283433,0.9066666666666666,0.9444444444444444,0.9251700680272109,360,0.9435483870967742,0.975,0.9590163934426229,360,0.8941798941798942,0.9388888888888889,0.9159891598915989,360,0.9022556390977443,0.8,0.8480565371024735,300,0.9166666666666666,0.9533333333333334,0.934640522875817,300,0.9067796610169492,0.8916666666666667,0.8991596638655462,240,0.9192982456140351,0.8733333333333333,0.8957264957264958,300,0.9344262295081968,0.95,0.9421487603305785,360,0.8705501618122977,0.8966666666666666,0.8834154351395731,300,0.9912023460410557,0.9388888888888889,0.9643366619115549,360
Voting_Image,asymmetric,0.0,0,12960,3240,0.0,75.74913501739502,0.937037037037037,0.9342662348388652,0.936873849151715,0.9266304347826086,0.9472222222222222,0.9368131868131868,360,0.9803921568627451,0.9722222222222222,0.9762900976290098,360,0.9220430107526881,0.9527777777777777,0.9371584699453552,360,0.8682432432432432,0.8566666666666667,0.8624161073825504,300,0.9415584415584416,0.9666666666666667,0.9539473684210527,300,0.9224489795918367,0.9416666666666667,0.931958762886598,240,0.9078498293515358,0.8866666666666667,0.897133220910624,300,0.9775910364145658,0.9694444444444444,0.9735006973500697,360,0.9090909090909091,0.8666666666666667,0.8873720136518771,300,0.9888268156424581,0.9833333333333333,0.9860724233983287,360
Voting_Image,asymmetric,0.0,1,12960,3240,0.0,79.47263669967651,0.9395061728395062,0.9370250121796447,0.9393764282932996,0.9497206703910615,0.9444444444444444,0.947075208913649,360,0.9538043478260869,0.975,0.9642857142857143,360,0.9061662198391421,0.9388888888888889,0.922237380627558,360,0.9081272084805654,0.8566666666666667,0.8816466552315609,300,0.973421926910299,0.9766666666666667,0.9750415973377704,300,0.9113924050632911,0.9,0.9056603773584906,240,0.9324324324324325,0.92,0.9261744966442953,300,0.962059620596206,0.9861111111111112,0.9739368998628258,360,0.8921568627450981,0.91,0.900990099009901,300,0.9885386819484241,0.9583333333333334,0.9732016925246827,360
Voting_Image,asymmetric,0.0,2,12960,3240,0.0,79.31408762931824,0.9407407407407408,0.9390544941037808,0.940633025896617,0.9351351351351351,0.9611111111111111,0.947945205479452,360,0.948509485094851,0.9722222222222222,0.9602194787379973,360,0.9081364829396326,0.9611111111111111,0.9338731443994602,360,0.9283276450511946,0.9066666666666666,0.9173693086003373,300,0.9442622950819672,0.96,0.9520661157024793,300,0.9333333333333333,0.9333333333333333,0.9333333333333333,240,0.9490909090909091,0.87,0.9078260869565218,300,0.9636871508379888,0.9583333333333334,0.9610027855153204,360,0.9036544850498339,0.9066666666666666,0.9051580698835274,300,0.9885057471264368,0.9555555555555556,0.9717514124293786,360
Voting_Image,asymmetric,0.0,3,12960,3240,0.0,78.5583963394165,0.9287037037037037,0.9248767923898574,0.9283213258668078,0.9272237196765498,0.9555555555555556,0.9411764705882353,360,0.9645776566757494,0.9833333333333333,0.9738651994497937,360,0.9164420485175202,0.9444444444444444,0.9302325581395349,360,0.8767123287671232,0.8533333333333334,0.8648648648648649,300,0.9255663430420712,0.9533333333333334,0.9392446633825944,300,0.8804780876494024,0.9208333333333333,0.90020366598778,240,0.927797833935018,0.8566666666666667,0.8908145580589255,300,0.9510869565217391,0.9722222222222222,0.9615384615384616,360,0.8939929328621908,0.8433333333333334,0.8679245283018868,300,0.9914529914529915,0.9666666666666667,0.9789029535864979,360
Voting_Image,asymmetric,0.0,4,12960,3240,0.0,79.97414183616638,0.9342592592592592,0.9317304567341976,0.9340200411512712,0.9243243243243243,0.95,0.936986301369863,360,0.959349593495935,0.9833333333333333,0.9711934156378601,360,0.9175531914893617,0.9583333333333334,0.9375,360,0.9130434782608695,0.84,0.875,300,0.9294871794871795,0.9666666666666667,0.9477124183006536,300,0.9475982532751092,0.9041666666666667,0.9253731343283582,240,0.9236111111111112,0.8866666666666667,0.9047619047619048,300,0.9529085872576177,0.9555555555555556,0.9542302357836339,360,0.8741935483870967,0.9033333333333333,0.8885245901639345,300,0.9914040114613181,0.9611111111111111,0.9760225669957687,360
Voting_Image,asymmetric,0.1,0,12960,3240,10.339506172839506,98.66014862060547,0.9345679012345679,0.9312499625176496,0.9343660187920771,0.9387186629526463,0.9361111111111111,0.9374130737134909,360,0.9887640449438202,0.9777777777777777,0.9832402234636871,360,0.9102902374670184,0.9583333333333334,0.9336941813261164,360,0.8885017421602788,0.85,0.868824531516184,300,0.9385113268608414,0.9666666666666667,0.9523809523809523,300,0.9166666666666666,0.9166666666666666,0.9166666666666666,240,0.8918918918918919,0.88,0.8859060402684564,300,0.9696132596685083,0.975,0.9722991689750693,360,0.8877551020408163,0.87,0.8787878787878788,300,0.9860335195530726,0.9805555555555555,0.9832869080779945,360
Voting_Image,asymmetric,0.1,1,12960,3240,10.501543209876543,98.29363632202148,0.9324074074074075,0.9293784327578372,0.9319684939154294,0.9497206703910615,0.9444444444444444,0.947075208913649,360,0.9509536784741145,0.9694444444444444,0.9601100412654745,360,0.896551724137931,0.9388888888888889,0.9172320217096337,360,0.9033457249070632,0.81,0.8541300527240774,300,0.939297124600639,0.98,0.9592169657422512,300,0.9227467811158798,0.8958333333333334,0.9090909090909091,240,0.9312714776632303,0.9033333333333333,0.9170896785109983,300,0.9490616621983914,0.9833333333333333,0.965893587994543,360,0.8790849673202614,0.8966666666666666,0.8877887788778878,300,0.9858356940509915,0.9666666666666667,0.9761570827489481,360
Voting_Image,asymmetric,0.1,2,12960,3240,10.123456790123457,97.65872240066528,0.9342592592592592,0.9315555095481777,0.9340244766783667,0.9327956989247311,0.9638888888888889,0.9480874316939891,360,0.9432432432432433,0.9694444444444444,0.9561643835616438,360,0.9132791327913279,0.9361111111111111,0.9245541838134431,360,0.9131944444444444,0.8766666666666667,0.8945578231292517,300,0.932475884244373,0.9666666666666667,0.9492635024549918,300,0.9181034482758621,0.8875,0.902542372881356,240,0.9357142857142857,0.8733333333333333,0.903448275862069,300,0.9532967032967034,0.9638888888888889,0.9585635359116023,360,0.9006622516556292,0.9066666666666666,0.9036544850498339,300,0.9857954545454546,0.9638888888888889,0.9747191011235955,360
Voting_Image,asymmetric,0.1,3,12960,3240,9.62962962962963,97.29081964492798,0.9234567901234568,0.9195307228166552,0.9229832971778342,0.9117647058823529,0.9472222222222222,0.9291553133514986,360,0.9566395663956639,0.9805555555555555,0.9684499314128944,360,0.9093333333333333,0.9472222222222222,0.927891156462585,360,0.8825622775800712,0.8266666666666667,0.8537005163511188,300,0.9056603773584906,0.96,0.9320388349514563,300,0.8821138211382114,0.9041666666666667,0.8930041152263375,240,0.9068100358422939,0.8433333333333334,0.8739205526770294,300,0.943089430894309,0.9666666666666667,0.9547325102880658,360,0.911660777385159,0.86,0.8850771869639794,300,0.9971098265895953,0.9583333333333334,0.9773371104815864,360
Voting_Image,asymmetric,0.1,4,12960,3240,10.154320987654321,97.49672722816467,0.9361111111111111,0.9341742171128701,0.9359054572390718,0.9148936170212766,0.9555555555555556,0.9347826086956522,360,0.9591280653950953,0.9777777777777777,0.9683631361760661,360,0.9243243243243243,0.95,0.936986301369863,360,0.921146953405018,0.8566666666666667,0.8877374784110535,300,0.9354838709677419,0.9666666666666667,0.9508196721311475,300,0.9559471365638766,0.9041666666666667,0.9293361884368309,240,0.9263157894736842,0.88,0.9025641025641026,300,0.9402173913043478,0.9611111111111111,0.9505494505494505,360,0.8942307692307693,0.93,0.9117647058823529,300,0.9884393063583815,0.95,0.9688385269121813,360
Voting_Image,asymmetric,0.2,0,12960,3240,20.66358024691358,102.04050040245056,0.925,0.9219611805636017,0.9248053747953796,0.9105691056910569,0.9333333333333333,0.9218106995884774,360,0.9773371104815864,0.9583333333333334,0.967741935483871,360,0.9066666666666666,0.9444444444444444,0.9251700680272109,360,0.8805460750853242,0.86,0.8701517706576728,300,0.9119496855345912,0.9666666666666667,0.9385113268608414,300,0.9117647058823529,0.9041666666666667,0.9079497907949791,240,0.8993055555555556,0.8633333333333333,0.8809523809523809,300,0.95,0.95,0.95,360,0.889273356401384,0.8566666666666667,0.8726655348047538,300,0.988795518207283,0.9805555555555555,0.9846582984658299,360
Voting_Image,asymmetric,0.2,1,12960,3240,20.239197530864196,102.86947822570801,0.9182098765432098,0.9145934676593026,0.9177755996044967,0.9338842975206612,0.9416666666666667,0.9377593360995851,360,0.9555555555555556,0.9555555555555556,0.9555555555555556,360,0.8882978723404256,0.9277777777777778,0.907608695652174,360,0.8810408921933085,0.79,0.8330404217926186,300,0.9022082018927445,0.9533333333333334,0.9270664505672609,300,0.9210526315789473,0.875,0.8974358974358975,240,0.8910891089108911,0.9,0.8955223880597015,300,0.943089430894309,0.9666666666666667,0.9547325102880658,360,0.8637873754152824,0.8666666666666667,0.8652246256239601,300,0.980225988700565,0.9638888888888889,0.9719887955182073,360
