params,mean_test_score,std_test_score,rank_test_score,mean_fit_time
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.8851276704370719,0.003536279430849931,36,21.651004473368328
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",0.8848094167812753,0.004246109747137776,37,37.13095347086588
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1.0}",0.8846844472343469,0.004697740577530288,38,107.01133720080058
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 600, 'subsample': 1.0}",0.8846299487698998,0.0042896005772755435,39,95.44070323308308
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.8846256339422937,0.0036305905893729696,40,24.682156085968018
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.884497264840164,0.003426363398193014,41,22.513141473134358
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",0.8843160619046923,0.004396117875348225,42,41.72889359792074
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'subsample': 0.8}",0.8842970058897911,0.0038540927203528064,43,117.41817323366801
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 400, 'subsample': 0.8}",0.8839029350739924,0.0026889494992649652,44,82.59692462285359
"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 600, 'subsample': 1.0}",0.8838482094197877,0.004575981960294035,45,153.22330570220947
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'subsample': 1.0}",0.8837923841831129,0.004854606391374957,46,98.56150046984355
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 400, 'subsample': 1.0}",0.8832337092645982,0.0030997871237887467,47,48.95657833417257
"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 400, 'subsample': 0.8}",0.883069295765389,0.004555710215758648,48,128.82853817939758
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.8829334410673071,0.004052431516563023,49,24.897852341334026
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",0.8823714625082384,0.004041057741958982,50,59.11312993367513
"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 0.8}",0.8822818802819623,0.004815648362916513,51,64.73684803644817
"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.8822005823292637,0.004570423442763072,52,38.763895750045776
